Book_Num,Chapter_Num,Section_Num,Character_Name,words,Affiliation,Title,Type,Species
57,14,1,Katsuhiro,1043,Imperial Army,Conscript,,Human
57,14,2,Zenobi,2865,Traitor,,,Human
57,15,1,Forrix,776,Iron Warriors,First Captain,,Astartes
57,15,2,Rogal Dorn,1026,Imperial Fists,Primarch,,Primarch
57,15,3,Zenobi,2085,Traitor,,,Human
57,16,1,Amon Tauromachian,603,Custodes,,,Custodes
57,16,2,Amon Tauromachian,796,Custodes,,,Custodes
57,16,3,Zenobi,1013,Traitor,,,Human
57,16,4,Zenobi,698,Traitor,,,Human
57,16,5,Berossus,881,Iron Warriors,Captain,,Astartes
57,17,1,Zenobi,1662,Traitor,,,Human
57,17,2,Kharn,625,World Eaters,First Captain,,Astartes
57,17,3,Amon Tauromachian,1296,Custodes,,,Custodes
57,18,1,Fafnir Rann,1403,Imperial Fists,Captain,,Astartes
57,18,2,Keeler,709,Remembrancer,,,Human
57,18,3,Zenobi,1222,Traitor,,,Human
57,19,1,Abaddon,1472,Sons of Horus,First Captain,,Astartes
57,19,1,Abaddon,1472,Sons of Horus,First Captain,,Astartes
57,19,2,Amon Tauromachian,2673,Custodes,,,Custodes
57,20,1,Forrix,999,Iron Warriors,First Captain,,Astartes
57,20,2,Zenobi,1186,Traitor,,,Human
57,20,3,Keeler,1779,Remembrancer,,,Human
57,21,1,Fafnir Rann,842,Imperial Fists,Captain,,Astartes
57,21,2,Zenobi,1237,Traitor,,,Human
57,21,3,Zenobi,1363,Traitor,,,Human
57,22,1,Fafnir Rann,2007,Imperial Fists,Captain,,Astartes
57,22,2,Zenobi,1351,Traitor,,,Human
57,23,1,Forrix,1466,Iron Warriors,First Captain,,Astartes
57,23,2,Amon Tauromachian,1420,Custodes,,,Custodes
57,24,1,Amon Tauromachian,1691,Custodes,,,Custodes
57,24,2,Abaddon,1716,Sons of Horus,First Captain,,Astartes
57,24,2,Abaddon,1716,Sons of Horus,First Captain,,Astartes
57,24,3,Forrix,922,Iron Warriors,First Captain,,Astartes
57,24,4,Zenobi,1901,Traitor,,,Human
57,25,1,Keeler,766,Remembrancer,,,Human
57,25,2,Sigismund,480,Imperial Fists,First Captain,,Astartes
57,25,3,Zenobi,475,Traitor,,,Human
57,25,4,Keeler,1313,Remembrancer,,,Human
57,26,1,Fafnir Rann,1431,Imperial Fists,Captain,,Astartes
57,26,2,Forrix,940,Iron Warriors,First Captain,,Astartes
57,26,3,Zenobi,841,Traitor,,,Human
57,26,4,Sigismund,534,Imperial Fists,First Captain,,Astartes
57,27,1,Amon Tauromachian,1547,Custodes,,,Custodes
57,27,2,Zenobi,1491,Traitor,,,Human
57,28,1,Katsuhiro,715,Imperial Army,Conscript,,Human
57,28,2,Keeler,959,Remembrancer,,,Human
57,28,3,Forrix,1239,Iron Warriors,First Captain,,Astartes
57,29,1,Amon Tauromachian,1291,Custodes,,,Custodes
57,29,2,Zenobi,1172,Traitor,,,Human
57,30,1,Rogal Dorn,1003,Imperial Fists,Primarch,,Primarch
57,30,2,Sigismund,1054,Imperial Fists,First Captain,,Astartes
57,30,3,Forrix,1035,Iron Warriors,First Captain,,Astartes
57,30,4,Amon Tauromachian,1614,Custodes,,,Custodes
57,30,5,Abaddon,762,Sons of Horus,First Captain,,Astartes
57,30,5,Abaddon,762,Sons of Horus,First Captain,,Astartes
57,31,1,Keeler,897,Remembrancer,,,Human
57,31,2,Amon Tauromachian,574,Custodes,,,Custodes
57,31,3,Keeler,857,Remembrancer,,,Human
57,31,4,Sigismund,1159,Imperial Fists,First Captain,,Astartes
57,32,1,Keeler,586,Remembrancer,,,Human
57,32,2,Amon Tauromachian,682,Custodes,,,Custodes
57,32,3,Abaddon,1772,Sons of Horus,First Captain,,Astartes
57,32,3,Abaddon,1772,Sons of Horus,First Captain,,Astartes
57,33,1,Amon Tauromachian,1661,Custodes,,,Custodes
57,33,2,Perturabo,950,Iron Warriors,Primarch,,Primarch
57,34,1,Abaddon,650,Sons of Horus,First Captain,,Astartes
57,34,1,Abaddon,650,Sons of Horus,First Captain,,Astartes
57,34,2,Amon Tauromachian,866,Custodes,,,Custodes
57,34,3,John Grammaticus,498,Cabal,,Psyker,Perpetual
58,1,1,Sindermann,3439,Iterator,,,Human
58,2,1,"Joseph Baako Monday (18th Regiment, Nordafrik Resistance Army)",936,Imperial Army,,,Human
58,2,2,"Joseph Baako Monday (18th Regiment, Nordafrik Resistance Army)",1995,Imperial Army,,,Human
58,2,3,Kestros,1797,Imperial Fists,Sergeant,,Astartes
58,2,4,Loken,552,Sons of Horus,Captain,Knight-Errant,Astartes
58,3,1,Abaddon,2207,Sons of Horus,First Captain,,Astartes
58,3,1,Abaddon,2207,Sons of Horus,First Captain,,Astartes
58,3,2,Abaddon,513,Sons of Horus,First Captain,,Astartes
58,3,2,Abaddon,513,Sons of Horus,First Captain,,Astartes
58,3,3,Fisk Halen,3785,Imperial Fists,Captain,,Astartes
58,3,4,Rogal Dorn,350,Imperial Fists,Primarch,,Primarch
58,3,5,Rogal Dorn,2362,Imperial Fists,Primarch,,Primarch
58,4,1,Jenetia Krole,2292,Sisters of Silence,,,Pariah
58,4,2,Rogal Dorn,1275,Imperial Fists,Primarch,,Primarch
58,4,3,Willem Kordy (Thirty-Third Pan-Pac Lift Mobile),1035,Imperial Army,,,Human
58,4,4,Willem Kordy (Thirty-Third Pan-Pac Lift Mobile),440,Imperial Army,,,Human
58,4,5,"Joseph Baako Monday (18th Regiment, Nordafrik Resistance Army)",1025,Imperial Army,,,Human
58,4,6,Willem Kordy (Thirty-Third Pan-Pac Lift Mobile),528,Imperial Army,,,Human
58,5,1,Sindermann,3105,Iterator,,,Human
58,5,2,Sindermann,1129,Iterator,,,Human
58,5,3,Aldana Agathe,1006,Imperial Army,,,Human
58,5,4,Konas Burr,3413,Imperial Army,,,Human
58,5,5,Aximand,416,Sons of Horus,,,Astartes
58,5,6,Abaddon,2708,Sons of Horus,First Captain,,Astartes
58,5,6,Abaddon,2708,Sons of Horus,First Captain,,Astartes
58,6,1,Rogal Dorn,472,Imperial Fists,Primarch,,Primarch
58,6,2,Leeta Tang,221,Remembrancer,,,Human
58,6,3,Maximus Thane,401,Imperial Fists,Captain,,Astartes
58,6,4,Arkhan Land,838,Mechanicum,,,Human
58,6,5,Amon Tauromachian,125,Custodes,,,Custodes
58,6,6,Cadwalder,447,Imperial Fists,Huscarl,,Astartes
58,6,7,Hari Harr,1027,Remembrancer,,,Human
58,6,8,Cadwalder,1116,Imperial Fists,Huscarl,,Astartes
58,6,9,Ceris Gonn,1365,Remembrancer,,,Human
58,6,10,Jenetia Krole,1025,Sisters of Silence,,,Pariah
58,6,11,Keeler,1036,Remembrancer,,,Human
58,6,12,Hari Harr,1282,Remembrancer,,,Human
58,6,13,Hari Harr,60,Remembrancer,,,Human
58,6,14,Ahzek Ahriman,2430,Thousand Sons,First Captain,Psyker,Astartes
58,7,1,Loken,608,Sons of Horus,Captain,Knight-Errant,Astartes
58,7,2,Abaddon,1742,Sons of Horus,First Captain,,Astartes
58,7,2,Abaddon,1742,Sons of Horus,First Captain,,Astartes
58,7,3,Aximand,503,Sons of Horus,,,Astartes
58,7,4,Niborran,883,Imperial Army,,,Human
58,7,5,Camba Diaz,1253,Imperial Fists,Captain,,Astartes
58,7,6,Niborran,172,Imperial Army,,,Human
58,7,7,Willem Kordy (Thirty-Third Pan-Pac Lift Mobile),190,Imperial Army,,,Human
58,7,8,Camba Diaz,642,Imperial Fists,Captain,,Astartes
58,7,9,Keeler,832,Remembrancer,,,Human
58,7,10,Hari Harr,2585,Remembrancer,,,Human
58,7,11,Jenetia Krole,385,Sisters of Silence,,,Pariah
58,7,12,Hari Harr,643,Remembrancer,,,Human
58,7,13,John Grammaticus,333,Cabal,,Psyker,Perpetual
58,8,1,Yzar Chroniates,325,Iron Warriors,,,Astartes
58,8,2,Sanguinius,1614,Blood Angels,Primarch,,Primarch
58,8,3,Sanguinius,2654,Blood Angels,Primarch,,Primarch
58,8,4,Sindermann,1946,Iterator,,,Human
58,8,5,Hari Harr,1497,Remembrancer,,,Human
58,8,6,Niborran,1013,Imperial Army,,,Human
58,8,7,Hari Harr,217,Remembrancer,,,Human
58,8,8,Camba Diaz,1223,Imperial Fists,Captain,,Astartes
58,8,9,Hari Harr,989,Remembrancer,,,Human
58,9,1,Jenetia Krole,659,Sisters of Silence,,,Pariah
58,9,2,Camba Diaz,1626,Imperial Fists,Captain,,Astartes
58,9,3,Hari Harr,1686,Remembrancer,,,Human
58,9,4,Jenetia Krole,1157,Sisters of Silence,,,Pariah
58,9,5,Hari Harr,214,Remembrancer,,,Human
58,9,6,Ceris Gonn,1238,Remembrancer,,,Human
58,9,7,Konas Burr,326,Imperial Army,,,Human
58,9,8,Jaghatai Khan,2456,White Scars,Primarch,,Primarch
58,9,9,Ahzek Ahriman,92,Thousand Sons,First Captain,Psyker,Astartes
58,10,1,John Grammaticus,1451,Cabal,,Psyker,Perpetual
58,10,2,John Grammaticus,3246,Cabal,,Psyker,Perpetual
58,10,3,John Grammaticus,3718,Cabal,,Psyker,Perpetual
58,10,4,John Grammaticus,1104,Cabal,,Psyker,Perpetual
58,11,1,Keeler,329,Remembrancer,,,Human
58,11,2,Aldana Agathe,2095,Imperial Army,,,Human
58,11,3,Keeler,1539,Remembrancer,,,Human
58,11,4,Aldana Agathe,1828,Imperial Army,,,Human
58,11,5,Amon Tauromachian,328,Custodes,,,Custodes
58,11,6,Aldana Agathe,359,Imperial Army,,,Human
58,12,1,Sanguinius,1069,Blood Angels,Primarch,,Primarch
58,12,2,Sanguinius,948,Blood Angels,Primarch,,Primarch
58,12,3,Niborran,702,Imperial Army,,,Human
58,12,4,Niborran,1005,Imperial Army,,,Human
58,12,5,Hari Harr,926,Remembrancer,,,Human
58,12,6,Hari Harr,608,Remembrancer,,,Human
58,12,7,Hari Harr,872,Remembrancer,,,Human
58,12,8,Jenetia Krole,356,Sisters of Silence,,,Pariah
58,13,1,Aximand,1270,Sons of Horus,,,Astartes
58,13,2,Sindermann,1336,Iterator,,,Human
58,13,3,Sindermann,203,Iterator,,,Human
58,13,4,Rogal Dorn,1531,Imperial Fists,Primarch,,Primarch
58,13,5,Sanguinius,614,Blood Angels,Primarch,,Primarch
58,13,6,Niborran,541,Imperial Army,,,Human
58,13,7,Sanguinius,759,Blood Angels,Primarch,,Primarch
58,13,8,Niborran,218,Imperial Army,,,Human
58,14,1,Shiban Khan,933,White Scars,Brotherhood of the Storm,,Astartes
58,14,2,Katarin Elg,322,Imperial Army,,,Human
58,14,3,Kestros,372,Imperial Fists,Sergeant,,Astartes
58,14,4,Diamantis,500,Imperial Fists,Huscarl,,Astartes
58,14,5,Sindermann,668,Iterator,,,Human
58,14,6,Loken,169,Sons of Horus,Captain,Knight-Errant,Astartes
58,14,7,Kestros,173,Imperial Fists,Sergeant,,Astartes
58,14,8,Sindermann,341,Iterator,,,Human
58,14,9,Madius,707,Imperial Fists,Captain,,Astartes
58,14,10,Rogal Dorn,93,Imperial Fists,Primarch,,Primarch
58,14,11,Madius,185,Imperial Fists,Captain,,Astartes
58,14,12,Narrator,216,,,,
58,14,13,Madius,267,Imperial Fists,Captain,,Astartes
58,14,14,Narrator,289,,,,
58,14,15,Madius,576,Imperial Fists,Captain,,Astartes
58,14,16,Aximand,203,Sons of Horus,,,Astartes
58,14,17,Rogal Dorn,402,Imperial Fists,Primarch,,Primarch
58,15,1,Fafnir Rann,1339,Imperial Fists,Captain,,Astartes
58,15,2,Rogal Dorn,488,Imperial Fists,Primarch,,Primarch
58,15,3,Sindermann,243,Iterator,,,Human
58,15,4,Abaddon,79,Sons of Horus,First Captain,,Astartes
58,15,4,Abaddon,79,Sons of Horus,First Captain,,Astartes
58,15,5,Loken,105,Sons of Horus,Captain,Knight-Errant,Astartes
58,15,6,Ahzek Ahriman,239,Thousand Sons,First Captain,Psyker,Astartes
58,15,7,Aldana Agathe,1455,Imperial Army,,,Human
58,15,8,Constantin Valdor,635,Custodes,Captain-General,,Custodes
58,15,9,Ahzek Ahriman,160,Thousand Sons,First Captain,Psyker,Astartes
58,15,10,Katarin Elg,102,Imperial Army,,,Human
58,15,11,Abaddon,162,Sons of Horus,First Captain,,Astartes
58,15,11,Abaddon,162,Sons of Horus,First Captain,,Astartes
58,16,1,Tybalt Marr,512,Sons of Horus,,,Astartes
58,16,2,Loken,248,Sons of Horus,Captain,Knight-Errant,Astartes
58,16,3,Sindermann,496,Iterator,,,Human
58,16,4,Abaddon,106,Sons of Horus,First Captain,,Astartes
58,16,4,Abaddon,106,Sons of Horus,First Captain,,Astartes
58,16,5,Garro,539,Death Guard,,Knight-Errant,Astartes
58,16,6,Endryd Haar,141,World Eaters,,Knight-Errant,Astartes
58,16,7,Falkus Kibre,246,Sons of Horus,Captain,,Astartes
58,16,8,Diamantis,158,Imperial Fists,Huscarl,,Astartes
58,16,9,Falkus Kibre,297,Sons of Horus,Captain,,Astartes
58,16,10,Garro,255,Death Guard,,Knight-Errant,Astartes
58,16,11,Diamantis,86,Imperial Fists,Huscarl,,Astartes
58,16,12,Baldwin,379,Imperial Fists,,,Astartes
58,16,13,Aximand,422,Sons of Horus,,,Astartes
58,16,14,Diamantis,319,Imperial Fists,Huscarl,,Astartes
58,16,15,Garro,768,Death Guard,,Knight-Errant,Astartes
58,16,16,Aximand,397,Sons of Horus,,,Astartes
58,16,17,Bel Sepatus,359,Blood Angels,Captain,,Astartes
58,16,18,Aximand,119,Sons of Horus,,,Astartes
58,16,19,Bel Sepatus,271,Blood Angels,Captain,,Astartes
58,16,20,Aximand,288,Sons of Horus,,,Astartes
58,16,21,Lev Goshen,555,Sons of Horus,,,Astartes
58,16,22,Loken,1201,Sons of Horus,Captain,Knight-Errant,Astartes
58,16,23,Loken,318,Sons of Horus,Captain,Knight-Errant,Astartes
58,16,24,Diamantis,301,Imperial Fists,Huscarl,,Astartes
58,16,25,Arkhan Land,984,Mechanicum,,,Human
58,16,26,Loken,47,Sons of Horus,Captain,Knight-Errant,Astartes
58,16,27,Bel Sepatus,309,Blood Angels,Captain,,Astartes
58,17,1,Fulgrim,659,Emperors Children,Primarch,,Primarch
58,17,2,Fafnir Rann,756,Imperial Fists,Captain,,Astartes
58,17,3,Madius,1526,Imperial Fists,Captain,,Astartes
58,17,4,Abaddon,2432,Sons of Horus,First Captain,,Astartes
58,17,4,Abaddon,2432,Sons of Horus,First Captain,,Astartes
58,17,5,Garro,23,Death Guard,,Knight-Errant,Astartes
58,17,6,Abaddon,139,Sons of Horus,First Captain,,Astartes
58,17,6,Abaddon,139,Sons of Horus,First Captain,,Astartes
58,17,7,Rogal Dorn,717,Imperial Fists,Primarch,,Primarch
58,17,8,Aximand,419,Sons of Horus,,,Astartes
58,18,1,Kharn,582,World Eaters,First Captain,,Astartes
58,18,2,Shiban Khan,510,White Scars,Brotherhood of the Storm,,Astartes
58,18,3,Hari Harr,139,Remembrancer,,,Human
58,18,4,"Joseph Baako Monday (18th Regiment, Nordafrik Resistance Army)",329,Imperial Army,,,Human
58,18,5,Niborran,400,Imperial Army,,,Human
58,18,6,Shiban Khan,739,White Scars,Brotherhood of the Storm,,Astartes
58,18,7,Jenetia Krole,1250,Sisters of Silence,,,Pariah
58,18,8,Kharn,92,World Eaters,First Captain,,Astartes
58,18,9,"Olly Piers, (105th Tercio Upland Grenadiers)",569,Imperial Army,,,Human
58,20,1,The Emperor,426,Imperium,,,Perpetual
58,20,2,Sanguinius,1418,Blood Angels,Primarch,,Primarch
58,20,3,Arkhan Land,375,Mechanicum,,,Human
58,20,4,Keeler,201,Remembrancer,,,Human
58,20,5,Sindermann,367,Iterator,,,Human
58,20,6,John Grammaticus,238,Cabal,,Psyker,Perpetual
58,20,7,Su-Kassen,517,Imperial Navy,Admiral,,Human
59,1,1,Horus,1260,Sons of Horus,Primarch,,Primarch
59,2,1,Narrator,946,,,,
59,2,2,Katsuhiro,1890,Imperial Army,Conscript,,Human
59,2,3,Kestros,546,Imperial Fists,Sergeant,,Astartes
59,2,4,Katsuhiro,3194,Imperial Army,Conscript,,Human
59,3,1,Kestros,1286,Imperial Fists,Sergeant,,Astartes
59,3,2,Mauer,1711,Imperium,,,Human
59,3,3,Tetracauron,2991,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,4,1,Oll Persson,1228,Perpetual,,,Perpetual
59,4,2,Mauer,1605,Imperium,,,Human
59,4,3,Shiban Khan,1534,White Scars,Brotherhood of the Storm,,Astartes
59,4,4,Mauer,2054,Imperium,,,Human
59,5,1,Tetracauron,2630,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,5,2,Acastia,956,Knight Houses,Bondsman,House Vyronii,Human
59,5,3,Forrix,1946,Iron Warriors,First Captain,,Astartes
59,5,4,Acastia,1109,Knight Houses,Bondsman,House Vyronii,Human
59,5,5,Narrator,549,,,,
59,5,6,Jaghatai Khan,166,White Scars,Primarch,,Primarch
59,5,7,Sanguinius,83,Blood Angels,Primarch,,Primarch
59,5,8,Rogal Dorn,71,Imperial Fists,Primarch,,Primarch
59,6,1,Corswain,1399,Dark Angels,,,Astartes
59,6,2,Corswain,505,Dark Angels,,,Astartes
59,6,3,Oll Persson,1392,Perpetual,,,Perpetual
59,6,4,Corswain,893,Dark Angels,,,Astartes
59,7,1,Forrix,2082,Iron Warriors,First Captain,,Astartes
59,7,2,Narrator,593,,,,
59,7,3,Oll Persson,1886,Perpetual,,,Perpetual
59,7,4,Acastia,1548,Knight Houses,Bondsman,House Vyronii,Human
59,8,1,The Emperor,1207,Imperium,,,Perpetual
59,9,1,Acastia,882,Knight Houses,Bondsman,House Vyronii,Human
59,9,2,Kestros,626,Imperial Fists,Sergeant,,Astartes
59,9,3,Narrator,492,,,,
59,9,4,Acastia,1359,Knight Houses,Bondsman,House Vyronii,Human
59,9,5,Sentario,593,Titan Legions,Legio Strategic Liaison,Legio Ignatum,Human
59,9,6,Abhani Lus Mohana,1734,Titan Legions,Princeps,Legio Solaria,Human
59,10,1,Oll Persson,1221,Perpetual,,,Perpetual
59,10,2,Mauer,970,Imperium,,,Human
59,10,3,Forrix,1537,Iron Warriors,First Captain,,Astartes
59,10,4,Shiban Khan,1178,White Scars,Brotherhood of the Storm,,Astartes
59,10,5,Mauer,1622,Imperium,,,Human
59,11,1,Acastia,939,Knight Houses,Bondsman,House Vyronii,Human
59,11,2,Nasuba,1128,Imperial Army,General,,Human
59,11,3,Tetracauron,919,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,11,4,Acastia,968,Knight Houses,Bondsman,House Vyronii,Human
59,11,5,Tetracauron,365,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,11,6,Nasuba,30,Imperial Army,General,,Human
59,11,7,Sentario,127,Titan Legions,Legio Strategic Liaison,Legio Ignatum,Human
59,12,1,Mauer,1353,Imperium,,,Human
59,12,2,Oll Persson,2332,Perpetual,,,Perpetual
59,12,3,Mauer,1031,Imperium,,,Human
59,12,4,Shiban Khan,1757,White Scars,Brotherhood of the Storm,,Astartes
59,12,5,Mauer,2086,Imperium,,,Human
59,13,1,Tetracauron,2180,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,13,2,Acastia,677,Knight Houses,Bondsman,House Vyronii,Human
59,13,3,Tetracauron,378,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,13,4,Acastia,402,Knight Houses,Bondsman,House Vyronii,Human
59,13,5,Tetracauron,885,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,14,1,Oll Persson,2305,Perpetual,,,Perpetual
59,14,2,Shiban Khan,1406,White Scars,Brotherhood of the Storm,,Astartes
59,14,3,Corswain,909,Dark Angels,,,Astartes
59,14,4,Vassago,386,Dark Angels,Librarian,Psyker,Astartes
59,14,4,Vassago,386,Dark Angels,Librarian,Psyker,Astartes
59,14,5,Oll Persson,2765,Perpetual,,,Perpetual
59,15,1,Acastia,487,Knight Houses,Bondsman,House Vyronii,Human
59,15,2,Abhani Lus Mohana,311,Titan Legions,Princeps,Legio Solaria,Human
59,15,3,Acastia,121,Knight Houses,Bondsman,House Vyronii,Human
59,15,4,Abhani Lus Mohana,339,Titan Legions,Princeps,Legio Solaria,Human
59,15,5,Acastia,282,Knight Houses,Bondsman,House Vyronii,Human
59,15,6,Abhani Lus Mohana,183,Titan Legions,Princeps,Legio Solaria,Human
59,15,7,Nasuba,485,Imperial Army,General,,Human
59,15,8,Abhani Lus Mohana,969,Titan Legions,Princeps,Legio Solaria,Human
59,15,9,Tetracauron,3076,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,15,10,Nasuba,743,Imperial Army,General,,Human
59,16,1,Katsuhiro,3122,Imperial Army,Conscript,,Human
59,16,2,Shiban Khan,1733,White Scars,Brotherhood of the Storm,,Astartes
59,16,3,Corswain,2344,Dark Angels,,,Astartes
59,16,4,Katsuhiro,659,Imperial Army,Conscript,,Human
59,16,5,Oll Persson,1040,Perpetual,,,Perpetual
59,17,1,Narrator,1856,,,,
59,17,2,Rogal Dorn,268,Imperial Fists,Primarch,,Primarch
59,17,3,Kestros,615,Imperial Fists,Sergeant,,Astartes
59,17,4,Rogal Dorn,484,Imperial Fists,Primarch,,Primarch
59,17,5,Kestros,818,Imperial Fists,Sergeant,,Astartes
59,17,6,Tetracauron,1457,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,18,1,The Emperor,942,Imperium,,,Perpetual
59,19,1,Oll Persson,2032,Perpetual,,,Perpetual
59,19,2,Narrator,403,,,,
59,19,3,Corswain,1421,Dark Angels,,,Astartes
59,19,4,Oll Persson,3694,Perpetual,,,Perpetual
59,19,5,Corswain,1715,Dark Angels,,,Astartes
59,19,6,Oll Persson,1548,Perpetual,,,Perpetual
59,19,7,Corswain,1508,Dark Angels,,,Astartes
59,20,1,Tetracauron,2182,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,20,2,Nasuba,1317,Imperial Army,General,,Human
59,20,3,Abhani Lus Mohana,1307,Titan Legions,Princeps,Legio Solaria,Human
59,20,4,Vethorel,1576,Mechanicum,Ambassador to Terra,,Human
59,20,5,Oceano,759,Blood Angels,Dreadnought,,Astartes
59,21,1,Shiban Khan,708,White Scars,Brotherhood of the Storm,,Astartes
59,21,2,Oll Persson,817,Perpetual,,,Perpetual
59,21,3,Shiban Khan,1047,White Scars,Brotherhood of the Storm,,Astartes
59,21,4,Oll Persson,1985,Perpetual,,,Perpetual
59,21,5,Shiban Khan,809,White Scars,Brotherhood of the Storm,,Astartes
59,22,1,Cydon,1689,Titan Legions,Princeps Maximus,Legio Ignatum,Human
59,22,2,Nasuba,806,Imperial Army,General,,Human
59,22,3,Tetracauron,1824,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,22,4,Acastia,1412,Knight Houses,Bondsman,House Vyronii,Human
59,22,5,Esha Ani Mohana,485,Titan Legions,Princeps Majoris,Legio Solaria,Human
59,22,6,Abhani Lus Mohana,404,Titan Legions,Princeps,Legio Solaria,Human
59,22,7,Narrator,424,,,,
59,23,1,Mauer,558,Imperium,,,Human
59,23,2,Oll Persson,929,Perpetual,,,Perpetual
59,23,3,Oll Persson,1424,Perpetual,,,Perpetual
59,23,4,Mauer,1786,Imperium,,,Human
59,23,5,Katsuhiro,1539,Imperial Army,Conscript,,Human
59,23,6,Oll Persson,1239,Perpetual,,,Perpetual
59,24,1,Nasuba,301,Imperial Army,General,,Human
59,24,2,Esha Ani Mohana,551,Titan Legions,Princeps Majoris,Legio Solaria,Human
59,24,3,Abhani Lus Mohana,593,Titan Legions,Princeps,Legio Solaria,Human
59,24,4,Acastia,1080,Knight Houses,Bondsman,House Vyronii,Human
59,24,5,Tetracauron,1760,Titan Legions,Princeps Senioris,Legio Ignatum,Human
59,25,1,Shiban Khan,309,White Scars,Brotherhood of the Storm,,Astartes
59,25,2,Katsuhiro,294,Imperial Army,Conscript,,Human
59,25,3,Shiban Khan,327,White Scars,Brotherhood of the Storm,,Astartes
59,25,4,Katsuhiro,645,Imperial Army,Conscript,,Human
59,25,5,Basilio Fo,1982,Unaligned,,,Human
59,25,6,Oll Persson,1940,Perpetual,,,Perpetual
59,25,7,Corswain,527,Dark Angels,,,Astartes
59,26,1,Kestros,683,Imperial Fists,Sergeant,,Astartes
59,26,2,Nasuba,208,Imperial Army,General,,Human
59,26,3,Kestros,297,Imperial Fists,Sergeant,,Astartes
59,26,4,Acastia,134,Knight Houses,Bondsman,House Vyronii,Human
59,26,5,Katsuhiro,325,Imperial Army,Conscript,,Human
59,26,6,Vassago,612,Dark Angels,Librarian,Psyker,Astartes
59,26,6,Vassago,612,Dark Angels,Librarian,Psyker,Astartes
59,26,7,Narrator,125,,,,
59,27,1,The Emperor,524,Imperium,,,Perpetual
60,1,1,Narrator,1533,,,,
60,1,2,Jangsai Khan,723,White Scars,Brotherhood of the Iron Axe,,Astartes
60,1,3,Jangsai Khan,1707,White Scars,Brotherhood of the Iron Axe,,Astartes
60,2,1,Caipha Morarg,1270,Death Guard,Equerry,,Astartes
60,2,2,Zadal Crosius,1607,Death Guard,Apothecary,,Astartes
60,2,3,Mortarion,1472,Death Guard,Primarch,,Primarch
60,3,1,Rogal Dorn,1307,Imperial Fists,Primarch,,Primarch
60,3,2,Bran Koba,2049,Imperial Army,Sergeant,,Human
60,3,3,Skarr-Hei,2295,World Eaters,Berserker,,Astartes
60,4,1,Shiban Khan,2581,White Scars,Brotherhood of the Storm,,Astartes
60,4,2,Ilya Ravallion,2251,Imperium,,White Scars,Human
60,4,3,Jangsai Khan,2609,White Scars,Brotherhood of the Iron Axe,,Astartes
60,5,1,Sigismund,1576,Imperial Fists,First Captain,,Astartes
60,5,2,Keeler,2350,Remembrancer,,,Human
60,5,3,Basilio Fo,1694,Unaligned,,,Human
60,6,1,Caipha Morarg,2720,Death Guard,Equerry,,Astartes
60,6,2,Talvet Kaska,1489,Imperial Army,,,Human
60,6,3,Shiban Khan,1481,White Scars,Brotherhood of the Storm,,Astartes
60,7,1,Constantin Valdor,2348,Custodes,Captain-General,,Custodes
60,7,2,Sanguinius,2414,Blood Angels,Primarch,,Primarch
60,7,3,Indras Archeta,2153,Sons of Horus,Captain,,Astartes
60,8,1,Ilya Ravallion,2283,Imperium,,White Scars,Human
60,8,2,Zadal Crosius,1340,Death Guard,Apothecary,,Astartes
60,8,3,Jangsai Khan,2372,White Scars,Brotherhood of the Iron Axe,,Astartes
60,9,1,Oll Persson,1539,Perpetual,,,Perpetual
60,9,2,Oll Persson,886,Perpetual,,,Perpetual
60,9,3,Erda,589,Perpetual,,,Perpetual
60,10,1,Talvet Kaska,2643,Imperial Army,,,Human
60,10,2,Gremus Kalgaro,931,Death Guard,Siegemaster,,Astartes
60,10,3,Shiban Khan,1175,White Scars,Brotherhood of the Storm,,Astartes
60,11,1,Basilio Fo,1375,Unaligned,,,Human
60,11,2,Sigismund,2074,Imperial Fists,First Captain,,Astartes
60,11,3,Rogal Dorn,1318,Imperial Fists,Primarch,,Primarch
60,12,1,Ayo Nuta,1515,Imperial Army,General,,Human
60,12,2,Caipha Morarg,992,Death Guard,Equerry,,Astartes
60,12,3,Talvet Kaska,2307,Imperial Army,,,Human
60,13,1,Loken,1750,Sons of Horus,Captain,Knight-Errant,Astartes
60,13,2,Erebus,1173,Word Bearers,,,Astartes
60,13,3,Indras Archeta,1120,Sons of Horus,Captain,,Astartes
60,14,1,Jangsai Khan,1890,White Scars,Brotherhood of the Iron Axe,,Astartes
60,14,2,Zadal Crosius,945,Death Guard,Apothecary,,Astartes
60,14,3,Naranbaatar,1546,White Scars,Stormseer,Psyker,Astartes
60,15,1,Constantin Valdor,1434,Custodes,Captain-General,,Custodes
60,15,2,John Grammaticus,1270,Cabal,,Psyker,Perpetual
